date,mean_temp_c_smooth,mean_temp_c_noise
2011-12-13,2.7449305198171046,2.355069480182896
2011-12-14,2.6586508012477115,3.741349198752289
2011-12-15,2.544575609466339,2.5554243905336613
2011-12-16,2.456296333518847,1.0437036664811532
2011-12-17,2.3599269415253414,1.1400730584746586
2011-12-18,2.2337187740057742,0.6662812259942261
2011-12-19,2.1034340144236157,0.4965659855763844
2011-12-20,2.041949804904531,-0.44194980490453073
2011-12-21,2.0088623028401034,0.391137697159897
2011-12-22,1.9790867801268863,1.320913219873114
2011-12-23,1.9567643008826205,5.64323569911738
2011-12-24,1.9115667670033478,3.888433232996653
2011-12-25,1.8470587996243035,3.1529412003756967
2011-12-26,1.7909252534284574,7.609074746571543
2011-12-27,1.7706083908270724,7.129391609172928
2011-12-28,1.7500029742138052,4.949997025786195
2011-12-29,1.732812950867148,4.267187049132852
2011-12-30,1.7192888566071443,1.7807111433928557
2011-12-31,1.6872435850319767,1.1127564149680236
2012-01-01,1.6171232975419707,5.582876702458029
2012-01-02,1.543461591467235,7.756538408532766
2012-01-03,1.4986858784783124,4.501314121521688
2012-01-04,1.4805199440343693,4.319480055965632
2012-01-05,1.478558109274213,3.3214418907257874
2012-01-06,1.4597838468141862,0.9402161531858142
2012-01-07,1.4510419903367329,3.0489580096632674
2012-01-08,1.4696431573363666,3.4303568426636337
2012-01-09,1.4770848581572196,2.422915141842781
2012-01-10,1.471896834367949,4.228103165632051
2012-01-11,1.4688950598161947,5.831104940183806
2012-01-12,1.4812738791389046,6.2187261208610956
2012-01-13,1.5229595887693668,1.7770404112306335
2012-01-14,1.5502455664853356,0.5497544335146645
2012-01-15,1.5636598180977952,-2.563659818097795
2012-01-16,1.5400419123791955,-0.7400419123791955
2012-01-17,1.4869820390842867,1.4130179609157136
2012-01-18,1.423951867270823,-0.12395186727082286
2012-01-19,1.366248380348625,2.9337516196513747
2012-01-20,1.3196901720584018,0.8803098279415984
2012-01-21,1.2926672181594079,1.4073327818405923
2012-01-22,1.2539205475221644,2.9460794524778358
2012-01-23,1.187423183117554,0.11257681688244614
2012-01-24,1.1529355844743545,-0.6529355844743545
2012-01-25,1.1375246573292421,-3.237524657329242
2012-01-26,1.1814891308253535,-3.5814891308253536
2012-01-27,1.249841369188022,-3.849841369188022
2012-01-28,1.296307173690319,-5.796307173690319
2012-01-29,1.2908512121681228,-6.190851212168123
2012-01-30,1.2684450855124743,-7.268445085512474
2012-01-31,1.2279751082457673,-9.127975108245767
2012-02-01,1.1925220913784416,-9.992522091378442
2012-02-02,1.2469850539377747,-11.746985053937774
2012-02-03,1.343436800206885,-10.343436800206884
2012-02-04,1.4283393661208612,-13.628339366120862
2012-02-05,1.5079008009696073,-14.407900800969607
2012-02-06,1.6175736413128803,-15.817573641312881
2012-02-07,1.7304778432283707,-12.330477843228373
2012-02-08,1.8285717610936454,-8.528571761093646
2012-02-09,1.8937226016873736,-6.793722601687374
2012-02-10,1.9327121971169525,-10.632712197116954
2012-02-11,1.951882565538739,-9.951882565538739
2012-02-12,1.9573021345255055,-9.957302134525506
2012-02-13,1.9854289830169398,-3.6854289830169398
2012-02-14,2.0521325841045615,-2.7521325841045616
2012-02-15,2.1482530659344246,0.1517469340655757
2012-02-16,2.235526873395451,-0.9355268733954512
2012-02-17,2.3108224380506415,2.289177561949359
2012-02-18,2.3685932419267006,2.7314067580733
2012-02-19,2.442082517582301,0.9579174824176993
2012-02-20,2.531940638419638,-1.331940638419638
2012-02-21,2.6195062142586165,-1.0195062142586164
2012-02-22,2.7225398738440387,3.7774601261559613
2012-02-23,2.82820850078148,4.771791499218521
2012-02-24,2.9403248504883472,6.959675149511654
2012-02-25,3.054245013763466,2.8457549862365346
2012-02-26,3.146668309567616,0.5533316904323842
2012-02-27,3.2447451210939002,-2.3447451210939003
2012-02-28,3.3447675477630296,4.255232452236971
2012-02-29,3.424496314381278,6.1755036856187235
2012-03-01,3.5004365626412457,5.5995634373587535
2012-03-02,3.5853241651269494,2.514675834873051
2012-03-03,3.6511737424009203,0.6488262575990795
2012-03-04,3.748771798115944,0.15122820188405628
2012-03-05,3.865994371537524,-0.46599437153752366
2012-03-06,4.011351663105407,-2.811351663105407
2012-03-07,4.149953096121651,-1.7499530961216507
2012-03-08,4.265902263323838,-0.26590226332383793
2012-03-09,4.3657649692511775,0.5342350307488228
2012-03-10,4.4562382901975806,4.143761709802419
2012-03-11,4.571093021171867,3.328906978828133
2012-03-12,4.739430813360661,3.3605691866393386
2012-03-13,4.891809093261141,2.9081909067388594
2012-03-14,5.02626864933144,2.5737313506685604
2012-03-15,5.155880387161944,1.844119612838056
2012-03-16,5.2834912375318375,4.616508762468163
2012-03-17,5.435869554379054,6.164130445620947
2012-03-18,5.599895108220012,4.300104891779989
2012-03-19,5.779000952861359,1.320999047138642
2012-03-20,5.900599941112032,1.9994000588879688
2012-03-21,5.978530177545352,4.9214698224546485
2012-03-22,6.081472726478622,5.618527273521379
2012-03-23,6.211502812206248,4.988497187793753
2012-03-24,6.378491087898508,5.221508912101493
2012-03-25,6.534138599776092,1.1658614002239078
2012-03-26,6.669289133711975,1.5307108662880262
2012-03-27,6.796812050849051,3.7031879491509487
2012-03-28,6.912570203423658,5.187429796576343
2012-03-29,7.0474690561906606,1.052530943809339
2012-03-30,7.17248314213405,0.82751685786595
2012-03-31,7.312808435980804,-1.9128084359808035
2012-04-01,7.46324719694996,-2.56324719694996
2012-04-02,7.664566417122757,-2.064566417122757
2012-04-03,7.873753925135762,-0.17375392513576227
2012-04-04,8.080778238674815,-3.180778238674815
2012-04-05,8.314020621458727,-3.714020621458727
2012-04-06,8.5445647101843,-4.4445647101842995
2012-04-07,8.76800220498886,-6.168002204988861
2012-04-08,8.98003176681183,-6.48003176681183
2012-04-09,9.16841327437924,-2.76841327437924
2012-04-10,9.354243462006014,3.045756537993986
2012-04-11,9.580483699292934,0.8195163007070665
2012-04-12,9.830079224895576,-1.6300792248955744
2012-04-13,10.04835152899401,-2.948351528994009
2012-04-14,10.245788644725028,-2.245788644725028
2012-04-15,10.410637187120999,-1.1106371871209983
2012-04-16,10.53821962545054,-3.538219625450539
2012-04-17,10.6863920366575,-4.9863920366575
2012-04-18,10.841322338486608,-1.5413223384866068
2012-04-19,11.003292102016553,1.096707897983448
2012-04-20,11.22038015237071,1.3796198476292911
2012-04-21,11.456227095342514,-0.2562270953425134
2012-04-22,11.69976479708577,-1.8997647970857692
2012-04-23,11.88366558918701,-1.9836655891870105
2012-04-24,12.045223507445451,-0.14522350744545065
2012-04-25,12.211612248444908,-0.2116122484449079
2012-04-26,12.376227841667399,3.0237721583326014
2012-04-27,12.568904185669759,5.031095814330243
2012-04-28,12.743989486447752,8.95601051355225
2012-04-29,12.959598669780974,8.340401330219027
2012-04-30,13.168880428918726,4.131119571081275
2012-05-01,13.38676904115885,4.61323095884115
2012-05-02,13.622937457684744,6.277062542315258
2012-05-03,13.825636268997563,2.874363731002436
2012-05-04,14.01832487931644,2.5816751206835615
2012-05-05,14.18407588269758,-4.084075882697579
2012-05-06,14.34116295026849,-6.64116295026849
2012-05-07,14.491806137530574,-4.191806137530573
2012-05-08,14.628783502851526,-0.028783502851524645
2012-05-09,14.749495178278984,2.4505048217210152
2012-05-10,14.837185707980725,5.862814292019278
2012-05-11,14.872470358569931,5.92752964143007
2012-05-12,14.900342680993779,-4.3003426809937775
2012-05-13,14.946170710931025,-6.946170710931025
2012-05-14,15.010139440691182,-3.510139440691182
2012-05-15,15.058331248934719,-2.7583312489347183
2012-05-16,15.112232177738768,-5.712232177738768
2012-05-17,15.120100576419185,-6.620100576419185
2012-05-18,15.157347689863064,-2.8573476898630634
2012-05-19,15.233566442622593,2.566433557377408
2012-05-20,15.303394666160752,6.09660533383925
2012-05-21,15.325280176352715,7.674719823647285
2012-05-22,15.34375561360812,9.75624438639188
2012-05-23,15.382156980046254,7.917843019953747
2012-05-24,15.472003240981177,3.1279967590188242
2012-05-25,15.564313849239074,1.5356861507609274
2012-05-26,15.660870782866937,1.8391292171330633
2012-05-27,15.7473946824177,3.152605317582303
2012-05-28,15.863592685890058,3.536407314109944
2012-05-29,15.992457730176369,0.8075422698236316
2012-05-30,16.096334994595757,-2.5963349945957575
2012-05-31,16.17407946283808,-1.9740794628380787
2012-06-01,16.242093342988092,-3.742093342988092
2012-06-02,16.314228003497526,-5.514228003497525
2012-06-03,16.400364147048975,-6.200364147048974
2012-06-04,16.557056217060225,-4.657056217060225
2012-06-05,16.691291654227047,-5.491291654227046
2012-06-06,16.789335620104612,-4.989335620104612
2012-06-07,16.86107871910087,0.13892128089912958
2012-06-08,16.963586848306655,3.0364131516933455
2012-06-09,17.078695809774626,0.42130419022537424
2012-06-10,17.18657750928027,-0.8865775092802686
2012-06-11,17.30585280643373,0.29414719356627117
2012-06-12,17.41799782680811,0.5820021731918885
2012-06-13,17.50699778579731,-1.3069977857973107
2012-06-14,17.5944858843299,-3.4944858843298974
2012-06-15,17.668324934739715,0.1316750652602856
2012-06-16,17.721201700008653,0.37879829999134884
2012-06-17,17.762863505100615,0.8371364948993865
2012-06-18,17.796711407948457,4.603288592051545
2012-06-19,17.879948414982085,0.9200515850179158
2012-06-20,17.957204151794294,-2.157204151794293
2012-06-21,18.044432108355345,-3.3444321083553437
2012-06-22,18.13217587830435,1.1678241216956522
2012-06-23,18.209094660879902,-0.40909466087990154
2012-06-24,18.26865723368811,-0.36865723368810777
2012-06-25,18.333470713631073,-3.9334707136310723
2012-06-26,18.42228405465433,-3.822284054654329
2012-06-27,18.50977034279683,-4.409770342796829
2012-06-28,18.57598092663292,0.7240190733670815
2012-06-29,18.661046242921078,5.838953757078922
2012-06-30,18.757179360534806,4.542820639465194
2012-07-01,18.870111531129815,2.4298884688701854
2012-07-02,18.980732424731066,-0.8807324247310646
2012-07-03,19.084542446090058,-0.38454244609005883
2012-07-04,19.147613591834276,1.0523864081657273
2012-07-05,19.19302763358931,2.4069723664106917
2012-07-06,19.257385227750888,3.7426147722491123
2012-07-07,19.330795585177377,1.169204414822623
2012-07-08,19.376078687698325,1.7239213123016768
2012-07-09,19.401632048207237,0.6983679517927648
2012-07-10,19.37806989511398,0.521930104886021
2012-07-11,19.339919360069786,-1.6399193600697863
2012-07-12,19.307389827619627,-4.207389827619625
2012-07-13,19.2839169378417,-4.583916937841698
2012-07-14,19.247474191797632,-3.4474741917976317
2012-07-15,19.211154921746896,-3.211154921746896
2012-07-16,19.1678227177521,-4.167822717752099
2012-07-17,19.126970452603075,-3.126970452603075
2012-07-18,19.114465534068767,-2.3144655340687663
2012-07-19,19.132076528530835,-2.6320765285308347
2012-07-20,19.19975836836015,-3.599758368360149
2012-07-21,19.241933659195656,-4.441933659195655
2012-07-22,19.247084625408235,-3.3470846254082343
2012-07-23,19.223494946996308,-0.5234949469963084
2012-07-24,19.19692163488023,3.2030783651197723
2012-07-25,19.15708573750492,6.242914262495081
2012-07-26,19.099624362546855,6.100375637453148
2012-07-27,19.023793402733386,6.176206597266617
2012-07-28,18.96742797881942,4.732572021180584
2012-07-29,18.940381859316652,-0.5403818593166498
2012-07-30,18.891242367282512,-1.1912423672825128
2012-07-31,18.825674989181742,-1.5256749891817414
2012-08-01,18.7454619616885,2.354538038311503
2012-08-02,18.6702952303034,4.4297047696966025
2012-08-03,18.594655395957716,0.8053446040422862
2012-08-04,18.540981689583,2.859018310417003
2012-08-05,18.515118641528932,1.2848813584710683
2012-08-06,18.513946838834855,2.0860531611651467
2012-08-07,18.571928756363143,-0.37192875636314326
2012-08-08,18.613884953051347,-1.7138849530513447
2012-08-09,18.61341292154613,-2.513412921546127
2012-08-10,18.59966267631215,-3.5996626763121498
2012-08-11,18.579957540826598,-2.179957540826596
2012-08-12,18.539492957783416,-1.839492957783417
2012-08-13,18.494026414715858,-1.0940264147158558
2012-08-14,18.390306395606913,-0.49030639560691114
